approveDate,articleID,articleWordCount,commentBody,commentID,commentSequence,commentTitle,commentType,createDate,depth,editorsSelection,inReplyTo,newDesk,parentID,parentUserDisplayName,permID,picURL,printPage,recommendations,recommendedFlag,replyCount,reportAbuseFlag,sectionName,sharing,status,timespeople,trusted,updateDate,userDisplayName,userID,userLocation,userTitle,userURL,typeOfMaterial
1519928796,5a9752a2410cf7000162e8ba,1043,"A legal victory for a man for whom no laws apply. The only man in the entire county who cannot be indicted, unless he is removed from office first. Our laws are not blind, they are, however, blinded. Nixon violated countless criminal statutes, and what happened to him? He got early retirement with full benefits. He left on a helicopter waving and smiling.<br/><br/>There are people sitting in jail right now because they j-walked. Meanwhile, our racist leader lines his pockets as he spits on the emoluments clause. Trump, like most of his party, uses the Constitution like a piece of Charmin.<br/><br/>Have no delusions, and make no mistake, ""Laws are for little people"", not Great Men like Donald Trump.",26168548,26168548,<br/>,comment,1519926030,1,0,0,Editorial,0,,26168548,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/6467/2620/cropped-64672620.jpg?0.5726429299539002,26,3,,0,,,0,approved,1,0,1519928796,Chicago Guy,64672620,"Chicago, Il",,,Editorial
1519928795,5a9752a2410cf7000162e8ba,1043,"I never thought I would have an opportunity to praise Jeff Sessions, but I do admire him for having the integrity to refuse to do Trump’s bidding regarding the FISA court.  Sessions has many flaws, but he appears to have found the courage to try to uphold the past standards and ethics of the Justice Department.<br/><br/>I wish the media would stop reporting all the baloney that comes out of Trump’s mouth and his fingers.  Trump’s only objective is to capture all the neon, and he certainly has achieved that goal.  <br/><br/>Trump is the most incompetent, crude, bullying, ignorant, and thoughtless elected person in the entire United States.  His departure from the White House can come soon enough!!! ",26168362,26168362,<br/>,comment,1519925316,1,0,0,Editorial,0,,26168362,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,2,,0,,,0,approved,1,0,1519928795,Joan,55509123,Wisconsin,,,Editorial
1519928793,5a9752a2410cf7000162e8ba,1043,"If President Hillary (heavy sigh) pulls something like this, is the reaction any different than, ""it's just Don being Don"".",26168083,26168083,<br/>,comment,1519924347,1,0,0,Editorial,0,,26168083,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,0,,0,,,0,approved,1,0,1519928793,JB,82409470,Mo,,,Editorial
1519928792,5a9752a2410cf7000162e8ba,1043,"Isn't the bigliest point here that ""the judge rejected a challenge by the State of California and several environmental groups to the administration's WAIVER of Environmental Laws...""?  <br/><br/>Waiving environmental laws...that, to me, is the most disturbing thing.",26168426,26168426,<br/>,comment,1519925548,1,0,0,Editorial,0,,26168426,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,6,,0,,,0,approved,1,0,1519928792,Mike Franz,65175553,Oregon,,,Editorial
1519928791,5a9752a2410cf7000162e8ba,1043,"all authoritarian leaders including those who went on to be dictators started by attacking judges and rule of law.Then, they try to bend police and other apparatus of law and order to their will. ",26168021,26168021,<br/>,comment,1519924176,1,0,0,Editorial,0,,26168021,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,4,,1,,,0,approved,1,0,1519928791,rosalba,37668937,USA,,,Editorial
1519928791,5a9752a2410cf7000162e8ba,1043,"Most other democracies, cabinate members are first elected by their constituents AND THEN appointed to their positions....accountability to the people as well as the boss",26167781,26167781,<br/>,comment,1519923327,1,0,0,Editorial,0,,26167781,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,0,,0,,,0,approved,1,0,1519928791,Ian,66817149,Singapore,,,Editorial
1519928791,5a9752a2410cf7000162e8ba,1043,"Trump does remember and he certainly doesn't care about Judge Curiel. Trump is a psychopath who simply sees everyone else as a prop he can manipulate or a sucker he can gain from.<br/><br/>This is clear from Trump's record, and it stems from his position of self-entitlement as a rich brat who has always abused the power of wealth that he was born with.<br/><br/>So if you help or commend him, you get his high praise. Not because he likes you, but because you might do more for him.<br/><br/>If you oppose or offend him, you get ruthlessly bullied. Not because he hates you, but because he wants to make it harder for you to do any more damage.<br/><br/>And you can go from one to the other with the same results -- look at how quickly he changed his fickle ""opinions"" on Mitt Romney and Darth Bannon based on things they said about him.<br/><br/>This weathervane approach makes him a terrible public servant because it makes him personally reflexive to what has just happened and wholly without vision as to what would help the rest of us.<br/><br/>Ironically, while the Branch Donaldians are convinced Trump is truthful because he speaks his mind and is not PC, he really is more politically dishonest than any other politician because he has zero convictions.<br/><br/>Not yet anyhow. Godspeed, Mr Mueller!",26165449,26165449,<br/>,comment,1519914759,1,0,0,Editorial,0,,26165449,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,2,,0,,,0,approved,1,0,1519928791,D.A.Oh,57609397,Middle America,,,Editorial
1519928790,5a9752a2410cf7000162e8ba,1043,"March 1, 2018<br/><br/>Well once again Trump needs to learn about our political legal posture and its impact on his imagination that tweets and tweets but would be better advised to adapt to judgment of world class honest truthful journalism like herewith. All for the good of doing what is established as needs and acts that are representative of our mature culture and historic antecedents that are time honored and will prevail any aberrations by civil servants in need of refinement for living well, smart, and safe in our complex world.<br/>jja Manhattan, N.Y.   ",26168868,26168868,<br/>,comment,1519927100,1,0,0,Editorial,0,,26168868,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1677/1238/cropped-16771238.jpg?0.5973355596772848,26,2,,0,,,0,approved,1,0,1519928790,Joseph John Amato,16771238,NYC,,,Editorial
1519928790,5a9752a2410cf7000162e8ba,1043,"Not so fast. Judges who are publicly criticized, or for that matter praised, by the president, are still human beings whether are labeled ""US"" or ""we think, Mexican"" (depending upon a decision's effect on to Trump). <br/><br/>It is entirely inappropriate for a president to publicly make personal comments about a sitting judge. A president could properly praise a given decision, but should not personally praise the judge (for making it). A president could decry a decision, but not the judge. <br/><br/>Trump does not understand or respect the differences between judicial functions and politics. The separation of powers that the founders enshrined are but pearls before swine to Trump. He treats everything as his person political stage where he can do his act. He treats everyone as props upon his political stage. <br/><br/>A  judge who makes repeated or grossly wrong decisions should be removed from office, but that is not the Presiden't job. There is no proper place for public presidential critique of judges themselves, where their families come from, or anything personal.",26168461,26168461,<br/>,comment,1519925691,1,0,0,Editorial,0,,26168461,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,1,,0,,,0,approved,1,0,1519928790,AMR,631027,"Emeryville, CA",,,Editorial
1519928790,5a9752a2410cf7000162e8ba,1043,Judge Curiel went easy on Trump wot he the conspiracy to defraud case last time. I wanted that case to go to trial and not let Trump buy his way out.<br/>It just proved that people with money have special privileges.  Serious charge like that should’ve had some time served involved. Curiel chickened out.,26165890,26165890,<br/>,comment,1519916408,1,0,0,Editorial,0,,26165890,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,1,,0,,,0,approved,1,0,1519928790,Mick,55149758,Los Angeles,,,Editorial
1519928789,5a9752a2410cf7000162e8ba,1043,"Judge Curiel would be an infinitely better president than the one we currently have in the White House.  In fact, there are probably millions of Americans who would be better.  What a travesty.",26168530,26168530,<br/>,comment,1519925965,1,0,0,Editorial,0,,26168530,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,1,,0,,,0,approved,1,0,1519928789,SYJ,25487073,USA,,,Editorial
1519925618,5a9752a2410cf7000162e8ba,1043,I am not that sure that Trump cares mostly for winning or is even sure what it is.  I know that what he enjoys the most is fighting and outraging.,26168255,26168255,<br/>,comment,1519924881,1,0,0,Editorial,0,,26168255,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,3,,0,,,0,approved,1,0,1519925618,Chuck Burton,75966338,"Steilacoom, WA",,,Editorial
1519925579,5a9752a2410cf7000162e8ba,1043,"MJ questions the Times' characterization of President Trump as commander in chief. Years ago as a college political science student I learned that our president plays a variety of roles, including head of state, CEO, chief diplomat, commander in chief, and head of his party. Other countries do it differently. An example would be the United Kingdom, where Queen Elizabeth is the head of state, and the prime minister is left to focus on most of these other roles. The commander of chief role is especially important, because we do want the president to command the military and so to hopefully avoid the problems you have in third world countries where the military has a separate commander who can make trouble and threaten to seize power if he's unhappy about something.",26167790,26167790,<br/>,comment,1519923354,1,0,0,Editorial,0,,26167790,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,0,,0,,,0,approved,1,0,1519925579,Jerry S.,19314818,"Milwaukee, WI",,,Editorial
1519925574,5a9752a2410cf7000162e8ba,1043,"You give the man too much credit for thinking, it's pathetic. He's nothing more than reactionary, gloating on pleasure from attention no matter from where it comes and hating all else. Evident in his offish televised wish -- however fleeting until someone else fauns all over him -- to remove peoples' guns without Due Process. (No personal hypocrisy there!) He's a man who cannot fathom anything past his own ego. That is not a brain. It's barely a bacteria. A flu virus mutates quicker than Trump can come up with an original solution to anything. Playing both sides of every argument is not a mind bent upon doing anything. It's a mind resigned to its own idiocy. He's been played by others his whole life, which is why he's especially thin-skinned and vindictively reactionary to that very notion, and resorts to the only thing a feeble brain can devise: juvenile insults.",26167742,26167742,<br/>,comment,1519923226,1,0,0,Editorial,0,,26167742,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,8,,0,,,0,approved,1,0,1519925574,James Devlin,80428337,Montana,,,Editorial
1519925549,5a9752a2410cf7000162e8ba,1043,"I was intrigued by the odd suggestion in the article that Trump was celebrating his court victory ""in a bathrobe"". How do we know that and why should anyone care?<br/><br/>I followed the corroborating link, and found only a year-old reference to a general Trump propensity for ""watching television in his bathrobe"".<br/><br/>This is not an isolated instance of apparently substantiating links which do not substantiate. I am finding it increasingly essential to follow such links, and they do not enhance the credibility of Times journalism.",26166740,26166740,<br/>,comment,1519919551,1,0,0,Editorial,0,,26166740,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,0,,0,,,0,approved,1,0,1519925549,ERP,19353314,"Bellows Falls, VT",,,Editorial
1519925548,5a9752a2410cf7000162e8ba,1043,"In the very near future Donald Trump will make reference to Judge Curiel as an example of how even the judicial opposition is awed and overpowered by his leadership, an example of how a bad judge can be made a good judge by watching the President in action.  Trump is the master at what Jim McKay woud call ""stealing a victory from the jaws of defeat"".<br/><br/>And now that I have your attention, in another unrelated but related article in today's NYT it appears that someone has submitted a ""forged"" nomination of Donald J. Trump for the Nobel Peace Prize.  He's on a roll.",26165862,26165862,<br/>,comment,1519916320,1,0,0,Editorial,0,,26165862,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,2,,0,,,0,approved,1,0,1519925548,JPM,22395456,San Juan,,,Editorial
1519925547,5a9752a2410cf7000162e8ba,1043,"""Laws and norms, ethics and principles? Meaningless concepts. In Mr. Trump’s world...""<br/><br/>That world--remember is the ""free [from law, logic and ethics] market.""  <br/><br/>Say anything--advertise anything, especially self advertising--that will reap a profit, bilking others. <br/><br/>Caveat emptor applies to voters in spades.",26167764,26167764,<br/>,comment,1519923281,1,0,0,Editorial,0,,26167764,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,2,,0,,,0,approved,1,0,1519925547,Michael Kubara,49392951,Cochrane Alberta,,,Editorial
1519925546,5a9752a2410cf7000162e8ba,1043,"As E.J. Dionne said on NPR last week: Trump doesn't have any values, only interests.<br/><br/>Trump also is cognitively, psychologically, and socially damaged--and that is a lot of damage for anyone, much less the President of the United States.  <br/><br/>Trump is  so damaged that he fails to process how he appears to others (it's either ""for me"" or against ""me""), the consequences of HIS often impulsive and self-centered and self-serving decisions, or even why truth matters in his addictive quest for fame and fortune.  <br/><br/>Thus, completely lacking in nuance and almost totally devoid of a conscience, the egocentric, simpleminded and narcissistic Trump misses the entire point about ethics, laws, and precedent and views Judge Curiel only in relation to Trump.  <br/><br/>And I am pretty sure Trump will not grasp the meaning and implications of Judge Curiel's principled and nuanced statement:<br/>“Courts are vested with the authority to interpret the law; we possess neither the expertise nor the prerogative to make policy judgments. Those decisions are entrusted to our nation’s elected leaders, who can be thrown out of office if the people disagree with them. It is not our job to protect the people from the consequences of their political choices.”<br/><br/>In fact, I doubt Trump even cares, and that is our American tragedy to deal with--but, of course, the Republicans willfully will not. ",26167927,26167927,<br/>,comment,1519923857,1,0,0,Editorial,0,,26167927,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/2062/0430/cropped-20620430.jpg,26,7,,0,,,0,approved,1,0,1519925545,PB,20620430,Northern UT,,,Editorial
1519925546,5a9752a2410cf7000162e8ba,1043,"Great job skewering Trump, but I’m sure he doesn’t care. He just cares about “winning.” He probably rhinks his earlier criticism of the judge put pressure on him not to rule against Trump’s wall.",26166474,26166474,<br/>,comment,1519918544,1,0,0,Editorial,0,,26166474,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,4,,0,,,0,approved,1,0,1519925546,ejs,17686706,"Granite City, IL",,,Editorial
1519925545,5a9752a2410cf7000162e8ba,1043,"""Flipping"" is one of the markers for someone diagnosed with Borderline Personality Disorder.  People who struggle with a borderline personality struggle to maintain emotional connection with people because they either lift people up as ""Good"" or bring then down as ""Bad.""  Borderline personalities create chaos in whatever group they are apart of.  They are unpredictable.  They are recreating their own inner chaos.  People start to feel the borderline's rage and if they cannot express that rage they will feel depressed.  Sound familiar?  Is that not what he is creating in our nation and I suspect in those who work with him?<br/><br/>It is a very difficult disorder to treat because if is formed very early on in the un-empathetic (or unemotionally attuned) interactions of caregivers with a not-yet-verbal child.  Trump is like a very young child who sees the world as either good or bad in any particular moment.  Part of me wants to feel concerned and sad for him, but it is just so scary to think this when he is in charge of our military and our nuclear weapons as well as the pain he is cause so many close to him and our nation.",26168250,26168250,<br/>,comment,1519924863,1,0,0,Editorial,0,,26168250,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,3,,0,,,0,approved,1,0,1519925545,Allen Mothershed,73332482,"Wheaton, IL",,,Editorial
1519925545,5a9752a2410cf7000162e8ba,1043,Don’t we already know that the man has no moral values? Such old news now. What is frightening about this piece is the waiver of environmental laws that are in place for good reason. Now that is terrifying.,26168135,26168135,<br/>,comment,1519924535,1,0,0,Editorial,0,,26168135,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,2,,0,,,1,approved,1,0,1519925545,Kerry Mac,29934244,New Mexico,,,Editorial
1519925545,5a9752a2410cf7000162e8ba,1043,"The bully in chief thinks he won by securing this ruling. In a way I wish Judge Curiel had not heard the case since I think this just inflated Trumps huge ego even more. He won against the ""Mexican""",26167938,26167938,<br/>,comment,1519923888,1,0,0,Editorial,0,,26167938,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,3,,0,,,0,approved,1,0,1519925545,hilliard,81534658,where,,,Editorial
1519925544,5a9752a2410cf7000162e8ba,1043,"If a Democrat gets into office in 2020, I'd love to see Curiel nominated for SCOTUS.",26166891,26166891,<br/>,comment,1519920064,1,0,0,Editorial,0,,26166891,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,0,,0,,,0,approved,1,0,1519925544,Susan Wood,15960213,Rochester MI,,,Editorial
1519925544,5a9752a2410cf7000162e8ba,1043,"Although you raise an interesting historical irony Editorial Board, any belief, if only to the least possible degree, that it would somehow be acknowledged by our Fake President is tantamount to a trickle of water penetrating ten feet of granite. A narcissist is a narcissist is a narcissist, to paraphrase G. Stein.",26165317,26165317,<br/>,comment,1519914260,1,0,0,Editorial,0,,26165317,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,0,,0,,,0,approved,1,0,1519925544,John Grillo,70564355,"Edgewater,MD",,,Editorial
1519925543,5a9752a2410cf7000162e8ba,1043,"A moral victory for Judge Curiel but an environmental, social, and political disaster. What are we celebrating exactly? ",26167819,26167819,<br/>,comment,1519923433,1,0,0,Editorial,0,,26167819,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,4,,0,,,0,approved,1,0,1519925543,MRod,21146333,"Corvallis, OR",,,Editorial
1519924782,5a9752a2410cf7000162e8ba,1043,"Go ahead, begrudge Trump because he can't hold a grudge as long as you can.",26166058,26166058,<br/>,comment,1519916990,1,0,0,Editorial,0,,26166058,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/3747/5504/cropped-37475504.jpg,26,0,,1,,,0,approved,1,0,1519924782,John Doe,37475504,Johnstown,,,Editorial
1519924718,5a9752a2410cf7000162e8ba,1043,"As the crooks in one of Will Shakespeare's plays pointed out. If one wants to take over the government and be tyrants, one has to get rid of all the lawyers first.   Unlike Donald Trump, when,  over 30 years ago, I was sworn in as an attorney, I took my oath to support and defend the USA, the Constitution and the laws upon which the country stands, very seriously. I still do.   In my view, trump is a traitor, putting his own ego over the responsibility to govern wisely. ",26167095,26167095,<br/>,comment,1519920789,1,0,0,Editorial,0,,26167095,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,9,,0,,,0,approved,1,0,1519924718,Jeff,33668404,California,,,Editorial
1519924716,5a9752a2410cf7000162e8ba,1043,"Trump is, after all, the whole Republican Party personified.  When the rules do what I want, I'm for law and order, when they don't, I've got all kinds of reasons that they are bad.  That includes, of course Rand disciple Paul Ryan and Smiling Mitch.  Most children by the age of 10 have gotten past this fundamental ethical incapacity.",26167587,26167587,<br/>,comment,1519922682,1,0,0,Editorial,0,,26167587,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,4,,0,,,0,approved,1,0,1519924716,Donald E. Voth,44699721,"Albuquerque, NM",,,Editorial
1519924716,5a9752a2410cf7000162e8ba,1043,"Don't know what's in the heart or mind of the judge, then or now, but point of fact: It worked.  He's president.",26166546,26166546,<br/>,comment,1519918753,1,0,0,Editorial,0,,26166546,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,2,,0,,,0,approved,1,0,1519924716,Alice's Restaurant,70726176,PB San Diego,,,Editorial
1519924687,5a9752a2410cf7000162e8ba,1043,"Trump's actions and reactions are quite predictable to any child development (and mal-development) professional. He is unable to postpone gratification, a skill that even young children posses. For him his wishful thinking is reality: if he wants something he expects to be given it instantly. Obviously he thinks he is still in a reality show, but apparently he was like that even in his younger age. He views other people from the point of self: whether they are doing his bidding at the moment (which may change without  warning). He wants to be adored and will buy friendship with gifts. That's why at his school he was both a bully but also popular. He does not really have a fragile ego: his ego is minimal if any at all, as is his super-ego. He is all ""id"". God Help America -  3 more years!!!",26167380,26167380,<br/>,comment,1519921893,1,0,0,Editorial,0,,26167380,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,2,,0,,,0,approved,1,0,1519924687,Stefan,4399859,Boston,,,Editorial
1519924683,5a9752a2410cf7000162e8ba,1043,Trump is and always has been a con man.  The fact that he is now president changes nothing.,26167740,26167740,<br/>,comment,1519923223,1,0,0,Editorial,0,,26167740,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,6,,0,,,0,approved,0,0,1519924683,LiquidLight,83447961,California,,,Editorial
1519924682,5a9752a2410cf7000162e8ba,1043,You're assuming Trump has enough intelligence to remember it is the same judge.  Very generous of you.,26166025,26166025,<br/>,comment,1519916854,1,0,0,Editorial,0,,26166025,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,6,,0,,,0,approved,1,0,1519924682,Ed,5811725,New Jersey,,,Editorial
1519924681,5a9752a2410cf7000162e8ba,1043,"Interesting. It says a lot to be sure which the NYTimes has covered well. Its an irony of collasal strengt. But hold on here. How on God's Green Earth did this so called honest judge not recuse himself from this case? I might know the answer to this but still. Liberals- of which I am one to be sure- are too darn quick to fall on this story as some revelation, which it no doubt is, for some gain. Judges like to brag how they are outside of emotion and political persuasion and wear a blindfold when it comes to judgement. But there is a reason for recusal and he should have used it. Its as if he was showcasing his non bias expertise . Which if you have one does not need to be bolstered up. In the end he would need to rule in favor. Or else. And if he did ""or else"" his decision would have been open for appeal.  ",26165661,26165661,<br/>,comment,1519915557,1,0,0,Editorial,0,,26165661,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,1,,0,,,1,approved,1,0,1519924681,John Ferrari,17592494,Rochester,,,Editorial
1519924671,5a9752a2410cf7000162e8ba,1043,"You may be 180 degrees wrong on how this is perceived.  Rather than assuming that Trump should feel chagrined, he and his adherents are likely to think that ruling in favor of Trump is a direct result of the ""tough"" treatment that the judge received during their last interaction.  The judge would never want to go through that again, heavens no!  Thanks to Trump's tough talk, from  now on he will behave like a good judge should!  <br/><br/>Please NYT, if you want to describe the lessons Trump with get, unfortunately you need to also be able to think like him. ",26167652,26167652,<br/>,comment,1519922936,1,1,0,Editorial,0,,26167652,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,32,,1,,,0,approved,1,0,1519924672,PJM,62218945,"La Grande, OR",,,Editorial
1519921842,5a9752a2410cf7000162e8ba,1043,"In years to come, trump and his (hopefully) one term presidential scandals will far supersede the Teapot Dome Scandal, other Grant scandals, and Kennedy's nude swimming parties. His need for vindication and self gratification are so transparent it's embarrassing.",26166186,26166186,<br/>,comment,1519917517,1,0,0,Editorial,0,,26166186,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,8,,0,,,0,approved,1,0,1519921842,Dorothy,47693082,Evanston,,,Editorial
1519921809,5a9752a2410cf7000162e8ba,1043,Judicial branch still holding as Trump picks away at foundation of democracy.,26166336,26166336,<br/>,comment,1519918085,1,0,0,Editorial,0,,26166336,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,9,,0,,,0,approved,1,0,1519921809,Climate First,69396521,"Worcester, MA",,,Editorial
1519921780,5a9752a2410cf7000162e8ba,1043,Here exposed is the conservatives' 'deep state'. Public servants doing their job well. Here is why YOU must get involved to encourage our best and brightest to get involved in public service at all levels. It matters and the Trump Gang that Can't Shoot Straight shows why. ,26165895,26165895,<br/>,comment,1519916420,1,0,0,Editorial,0,,26165895,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/1988/2824/cropped-19882824.jpg?0.6849317278247327,26,8,,0,,,1,approved,1,0,1519921780,Hal Donahue,19882824,Scranton,,,Editorial
1519921779,5a9752a2410cf7000162e8ba,1043,Trump probably thinks he “won” because he previously bullied Curiel.  He has no concept of rule-of-law or intellectual honesty.,26166714,26166714,<br/>,comment,1519919420,1,0,0,Editorial,0,,26166714,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,9,,0,,,0,approved,1,0,1519921779,Fintan,28229474,"Orange County, CA",,,Editorial
1519921756,5a9752a2410cf7000162e8ba,1043,"Sociology 101 says the FIRST time someone sees information about a topic tends to form his/her views and it takes SEVEN ALTERNATE PERSPECTIVES to change that person's mind.  One thing DT does supremely ""well"" is to lie..early and often..and the media picks it up instantly and ""boom"" it's the canon law to a huge number of our fellow citizens.  Since it does it over and over and over and over and the media repeat it over and over and over and over of COURSE it takes hold in people's minds. I wish NYT and WAPO had a page somewhere far back in the papers that listed what DT said on a given day rather than giving him headlines on pages 1 and 3.",26166993,26166993,<br/>,comment,1519920433,1,0,0,Editorial,0,,26166993,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,3,,2,,,0,approved,1,0,1519921756,Denver,67978375,California,,,Editorial
1519921752,5a9752a2410cf7000162e8ba,1043,"Judge Curiel left an Easter egg in his opinion: ""As fellow Indiana native Chief Justice Roberts observed in addressing a case surrounded by political disagreement...""",26166663,26166663,<br/>,comment,1519919231,1,0,0,Editorial,0,,26166663,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,5,,0,,,1,approved,1,0,1519921752,Phillip,50655632,10016,,,Editorial
1519921749,5a9752a2410cf7000162e8ba,1043,"One has to wonder what it must be like to be Donald Trump, oblivious and incurious to most things, existing in his private gilded sphere where everything he does is perfect and the best and anything bad is not merely excised, but erased. He is the definition of ignorance of bliss.",26167205,26167205,<br/>,comment,1519921301,1,0,0,Editorial,0,,26167205,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,6,,0,,,0,approved,1,0,1519921749,GBM,42259268,NY,,,Editorial
1519921749,5a9752a2410cf7000162e8ba,1043,Leadership is when you share credit and take blame.  The exact opposite is...something else.,26166129,26166129,<br/>,comment,1519917237,1,0,0,Editorial,0,,26166129,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,2,,0,,,0,approved,1,0,1519921749,David R,72777563,Logan Airport,,,Editorial
1519921747,5a9752a2410cf7000162e8ba,1043,"Steering the ""Ship of State"" with Trump at the helm is like watching this Ship go through the Bermuda Triangle every day.We are all scared and nauseated and ready for calmer waters.",26165586,26165586,<br/>,comment,1519915264,1,0,0,Editorial,0,,26165586,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,7,,0,,,0,approved,0,0,1519921747,Janet michael,32171272,Silver Spring Maryland,,,Editorial
1519921302,5a9752a2410cf7000162e8ba,1043,Another show from our favorite stable genius:  one side of his mouth has no idea  what comes out of the other.,26165852,26165852,<br/>,comment,1519916303,1,0,0,Editorial,0,,26165852,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,5,,0,,,0,approved,1,0,1519921302,teach,9165888,western mass,,,Editorial
1519921279,5a9752a2410cf7000162e8ba,1043,"One still can't help but wonder if the judge's decision was, even a little bit, influenced by the bully who would no doubt jump all over him. This is one of the problems with an autocratic bully who has no filters. His influence on future behavior of others cannot be dismissed. So was there some subconscious effect on the decision?",26166618,26166618,<br/>,comment,1519918987,1,0,0,Editorial,0,,26166618,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,5,,0,,,0,approved,1,0,1519921278,Tricia,72653894,California,,,Editorial
1519921273,5a9752a2410cf7000162e8ba,1043,"The president could learn a valuable lesson in public service after his court victory regarding his border wall. The judge he disparaged turned a blind eye to the personal insults he received from the president and rendered his decision with a blindfold on, the way justice is meant to be rendered. <br/><br/>If he can stop gloating long enough, the president will understand the meaning of the rule of law, which means disregarding personal insults. Judge Curiel showed the president exactly how American jurisprudence should work. ",26165900,26165900,<br/>,comment,1519916427,1,0,0,Editorial,0,,26165900,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/7591/1032/cropped-75911032.jpg,26,3,,0,,,0,approved,1,0,1519921273,silver,75911032,Virginia,,,Editorial
1519921272,5a9752a2410cf7000162e8ba,1043,"What is amazing to me is that Trump has about a third of the Republican Party like Nunes and Ryan hurting our democracy to protect Trump.<br/><br/>And the rest of the Republican Party stands by silent.<br/><br/>Of course, the Republican Party just past a tax cut for the billionaires, too.<br/><br/>Someone making $75,000 will get about $7,000 in tax deductions over the next ten years.<br/><br/>At the same time, we will add at least $10 Trillion to the debt or about $67,000 per tax payer.<br/><br/>So for $7,000 in tax relief, he got $67,000 added to his credit card.<br/><br/>Maybe I shouldn't be surprised Nunes and Ryan have no morals, don't care about integrity and democracy, and are protecting Trump.",26167110,26167110,<br/>,comment,1519920897,1,0,0,Editorial,0,,26167110,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,4,,0,,,0,approved,1,0,1519921272,Independent,46988223,the South,,,Editorial
1519921272,5a9752a2410cf7000162e8ba,1043,"Equally, if not more, disturbing than Trump's total absorption in himself and his lack of principles, are those people and organizations who turn a blind eye to Trump's utter unfitness for the Presidency, as long as whatever motivates Trump results in him taking positions that happen to be favorable to them.  ",26166200,26166200,<br/>,comment,1519917552,1,0,0,Editorial,0,,26166200,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,7,,0,,,1,approved,1,0,1519921272,Jay Orchard,46915453,Miami Beach,,,Editorial
1519921271,5a9752a2410cf7000162e8ba,1043,"Just stop the world and let me off.  HE is Malice in Wonderland, and every single day is a new misadventure.  Thanks, GOP.  YOU deserve Him.  The rest of us, not so much.",26165729,26165729,<br/>,comment,1519915799,1,0,0,Editorial,0,,26165729,https://graphics8.nytimes.com/images/apps/timespeople/none.png,26,12,,0,,,0,approved,1,0,1519921271,Phyliss Dalmatian,61986282,"Wichita, Kansas",,,Editorial
